2.0,0.09000000357627869,True,0.46000000834465027,0.46000000834465027
2.0,0.05999999865889549,True,0.41999998688697815,0.41999998688697815
2.0,0.949999988079071,False,0.46000000834465027,0.0
4.0,0.09000000357627869,True,0.4300000071525574,0.4300000071525574
2.0,0.09000000357627869,True,0.4399999976158142,0.4399999976158142
4.0,0.09000000357627869,True,0.41999998688697815,0.8600000143051147
6.0,0.09000000357627869,True,0.4399999976158142,1.2999999523162842
2.0,0.09000000357627869,True,0.4300000071525574,0.4300000071525574
4.0,0.09000000357627869,True,0.4399999976158142,0.8700000047683716
6.0,0.09000000357627869,True,0.4099999964237213,1.2799999713897705
2.0,0.09000000357627869,True,0.4099999964237213,0.4099999964237213
4.0,0.09000000357627869,True,0.4099999964237213,0.8199999928474426
6.0,1.0,False,0.46000000834465027,0.8199999928474426
8.0,1.0,False,0.6200000047683716,0.8199999928474426
10.0,0.09000000357627869,True,0.6000000238418579,1.4199999570846558
12.0,0.09000000357627869,True,0.6100000143051147,2.0299999713897705
14.0,0.09000000357627869,True,0.6100000143051147,2.640000104904175
16.0,0.09000000357627869,True,0.6200000047683716,3.259999990463257
18.0,0.09000000357627869,True,0.6100000143051147,3.869999885559082
20.0,0.09000000357627869,True,0.6100000143051147,4.480000019073486
22.0,0.09000000357627869,True,0.6299999952316284,5.110000133514404
24.0,0.09000000357627869,True,0.6100000143051147,5.71999979019165
26.0,9.989999771118164,False,0.699999988079071,5.71999979019165
28.0,9.989999771118164,False,1.940000057220459,5.71999979019165
30.0,0.44999998807907104,True,1.9600000381469727,7.679999828338623
32.0,0.44999998807907104,True,1.9600000381469727,9.640000343322754
34.0,0.44999998807907104,True,1.9500000476837158,11.59000015258789
36.0,9.989999771118164,False,2.200000047683716,11.59000015258789
38.0,0.09000000357627869,True,2.200000047683716,13.789999961853027
40.0,0.09000000357627869,True,2.200000047683716,15.989999771118164
42.0,0.800000011920929,True,2.200000047683716,18.190000534057617
44.0,0.9900000095367432,True,2.190000057220459,20.3799991607666
46.0,1.2000000476837158,True,2.200000047683716,22.579999923706055
48.0,5.0,False,3.450000047683716,22.579999923706055
50.0,5.0,False,5.0,22.579999923706055
52.0,2.0,True,6.889999866485596,29.469999313354492
54.0,2.0,True,6.880000114440918,36.349998474121094
56.0,2.0,True,6.889999866485596,43.2400016784668
58.0,2.0,True,6.900000095367432,50.13999938964844
60.0,2.0,True,6.900000095367432,57.040000915527344
62.0,2.0,True,6.889999866485596,63.93000030517578
64.0,2.0,True,6.889999866485596,70.81999969482422
66.0,5.0,True,6.880000114440918,77.69999694824219
68.0,9.989999771118164,False,7.71999979019165,77.69999694824219
70.0,9.989999771118164,False,9.989999771118164,77.69999694824219
2.0,0.09000000357627869,True,0.4399999976158142,0.4399999976158142
4.0,0.09000000357627869,True,0.4399999976158142,0.8799999952316284
6.0,0.09000000357627869,True,0.4399999976158142,1.3200000524520874
8.0,0.09000000357627869,True,0.4300000071525574,1.75
10.0,99.98999786376953,False,0.4399999976158142,1.75
